Id,SalePrice
1661,306985.8258525309
1662,259627.21380165996
1663,275946.05451647745
1664,593895.3306140166
1665,216914.66837334054
1666,279647.6533423198
1667,318424.6240527294
1668,315318.1165880423
1669,208828.39885430253
1670,241963.06005222767
1671,270149.93939979054
1672,326350.9281966917
1673,227334.91510847368
1674,200285.7219331391
1675,221766.48283310118
1676,232241.39184752607
1677,201567.35863946218
1678,376380.22878010164
1679,296738.5577185715
1680,220395.16002426483
1681,187507.33909794388
1682,276117.8706297377
1683,172362.57639692497
1684,147683.87578936596
1685,163192.08104536936
1686,139795.9924431286
1687,132900.27247345741
1688,147198.5523685697
1689,148304.32477652148
1690,156447.71180701215
1691,136487.79655994877
1692,179059.93588811753
1693,114428.41341461052
1694,144201.01303143738
1695,116973.37363063109
1696,227091.08672859112
1697,104075.29306972513
1698,246038.4678669219
1699,261791.87718951565
1700,194855.0946371688
1701,205573.81601821713
1702,205390.73809501145
1703,227004.99122346565
1704,243680.35476033
1705,204390.97739703872
1706,395935.4732573737
1707,185728.76001066956
1708,203206.33674048923
1709,212647.01017916316
1710,183010.86403836432
1711,229170.12745757445
1712,228506.5980590514
1713,251915.15092152127
1714,196031.61214415482
1715,175368.31950079976
1716,148282.61305549898
1717,164218.85396367163
1718,145645.37240544282
1719,162089.9412533529
1720,210256.61613927945
1721,179982.7491522894
1722,152707.26206070767
1723,171740.0456436856
1724,177371.3685502138
1725,195693.43478084248
1726,186060.49668181132
1727,188378.88366656637
1728,161191.00564743913
1729,136291.17442673602
1730,127110.90005882803
1731,142173.99081865724
1732,113902.55169968097
1733,122675.4739234303
1734,148673.77986102522
1735,153676.77384227962
1736,118056.97009468249
1737,264502.5339862989
1738,184070.02081731948
1739,230023.00148051325
1740,218045.377607826
1741,195639.98171897826
1742,160079.48617292955
1743,172415.27161254323
1744,164357.22428205845
1745,289095.07128917694
1746,188779.1056133479
1747,159953.62273995116
1748,231034.38598834787
1749,211883.2199740975
1750,154476.98659863658
1751,199746.82626064587
1752,144139.45767794174
1753,181246.7379136981
1754,170039.501902745
1755,172818.47573644604
1756,166843.0683413471
1757,108358.0926483324
1758,182401.40142733973
1759,191542.80086130765
1760,165255.66175936378
1761,178317.32055718233
1762,146705.94730772966
1763,174688.69197015592
1764,121982.87491341833
1765,214398.7891826356
1766,216817.4278648607
1767,226820.55024831378
1768,140458.54040537323
1769,138502.7910786159
1770,132602.0778240383
1771,204936.54854495573
1772,275012.7076711144
1773,168508.1926064139
1774,181585.7600017677
1775,132038.3520847773
1776,136438.1822344139
1777,109786.15736089308
1778,116918.75145259775
1779,149179.28439199508
1780,172216.64112407455
1781,141103.2152940609
1782,142620.8376341067
1783,148587.19908179648
1784,120320.27068799714
1785,133969.18445823796
1786,131882.15693084526
1787,137809.53182098258
1788,125445.917801593
1789,108671.21390768337
1790,135880.5549265463
1791,229430.48807261226
1792,206491.43836925164
1793,222121.24601543156
1794,156212.23282227406
1795,118450.48181334016
1796,112494.21387293206
1797,175848.93580558576
1798,161419.06330213812
1799,113060.14397411926
1800,151767.1093726852
1801,137004.00114095057
1802,119917.79361228744
1803,174691.07724067045
1804,117305.741373392
1805,171515.13328170375
1806,142895.49467820695
1807,172617.09470607046
1808,126120.98964374168
1809,111080.05605894001
1810,148062.81704202306
1811,158082.97518623737
1812,141229.17554723282
1813,115232.83449030749
1814,120789.52185013039
1815,156422.08999655393
1816,116699.91702365948
1817,185789.87489204854
1818,191306.42381092726
1819,114411.38492473056
1820,86229.99119775045
1821,171453.55981496946
1822,142222.82119040727
1823,129325.14853175903
1824,146332.82472701962
1825,118933.34651158703
1826,113683.39543170323
1827,89845.04251234827
1828,156148.33968084096
1829,124256.05866157697
1830,154375.4152083268
1831,165589.10243205394
1832,124415.4405523408
1833,191437.8077080626
1834,117242.42006685723
1835,89589.56493651196
1836,134943.58162851993
1837,112654.35796950372
1838,89408.90425952959
1839,106917.11466314981
1840,180457.71122108452
1841,127952.95471284667
1842,134378.53629071868
1843,166088.00920135144
1844,140561.9559446002
1845,150794.90765138742
1846,174355.05485040968
1847,154441.5330584716
1848,106947.58345130905
1849,176911.01931655474
1850,171230.86119981259
1851,141928.0939651059
1852,120154.11779404331
1853,160459.4643728864
1854,112155.8890419289
1855,184508.08165734424
1856,202008.45537637777
1857,128084.71141568536
1858,155049.99602412203
1859,143968.37905040465
1860,117067.84947186246
1861,121753.56488356083
1862,244843.7968216114
1863,225140.42448148766
1864,225172.68372558063
1865,221983.85839887342
1866,215137.76336986877
1867,208687.78027420005
1868,260640.0289492251
1869,205280.3618624204
1870,189959.68043706592
1871,198383.30331115567
1872,183802.7508848953
1873,180728.13163831944
1874,131657.20981495173
1875,194545.50882642198
1876,189647.31756976745
1877,199818.4706432131
1878,196956.81621061548
1879,137700.9104891357
1880,138732.7025814207
1881,248074.64540124295
1882,212083.2249898172
1883,164532.69851953944
1884,181607.7698107504
1885,174201.07397004584
1886,270249.420656503
1887,209026.91620840423
1888,259038.12005661533
1889,166650.78882834484
1890,165519.88375228725
1891,94732.08727025421
1892,217280.45811012425
1893,195824.84820149266
1894,171117.46619761686
1895,189464.34673099802
1896,158552.22142675341
1897,155209.21445597202
1898,95698.21127337839
1899,141059.26734433207
1900,146329.84403135668
1901,175919.03744675015
1902,162656.21779101258
1903,204873.86200650086
1904,171918.41340220958
1905,184008.89131817216
1906,144222.90275009262
1907,305644.10491993
1908,122801.35626827388
1909,125463.91718778109
1910,102317.38862474816
1911,203187.65543905017
1912,267264.52479865274
1913,240484.43520995078
1914,63538.006544214666
1915,175789.26823433037
1916,103589.56865182941
1917,164947.0658612516
1918,101339.03492419345
1919,136149.1202768375
1920,165686.2185992997
1921,239609.81890754635
1922,201612.0760317468
1923,238000.85125933128
1924,221588.287743024
1925,213822.76191134806
1926,248627.5918775293
1927,118737.88481567451
1928,192924.65083176145
1929,78773.86781973657
1930,158088.725248847
1931,134062.11919534171
1932,126184.88175539994
1933,119970.5052430086
1934,157759.38694695485
1935,139475.58443680257
1936,149598.0061536121
1937,169694.4556161587
1938,167374.36339511073
1939,177373.2087443815
1940,176916.14438034047
1941,153686.81118038428
1942,207342.50097896933
1943,182740.98278179206
1944,230728.46060610385
1945,264430.5463383779
1946,187551.21295127817
1947,242260.31625802268
1948,304300.41362508887
1949,172928.58017961346
1950,148475.0583725099
1951,269027.10670121433
1952,222084.57446564053
1953,211489.2458794671
1954,142346.0286685575
1955,130681.51008470831
1956,209471.8018954114
1957,207765.96581220382
1958,295303.3966176228
1959,149574.74815816162
1960,129181.6207524126
1961,126821.33393282327
1962,136195.33551429192
1963,126252.06656619458
1964,137907.4132784693
1965,106436.25539770014
1966,101044.69804942445
1967,233390.6444412281
1968,343564.80474349344
1969,254392.5751613858
1970,277230.7953624938
1971,408801.55007669097
1972,228979.9838935575
1973,227294.1193609637
1974,232669.2953258083
1975,679449.4820728266
1976,206846.16263137865
1977,277158.42676871165
1978,277551.6765154373
1979,210559.9072005166
1980,183660.5336274654
1981,231231.32063615645
1982,193908.81415822025
1983,182791.93044965796
1984,151415.2826844325
1985,163061.20956610545
1986,170687.4056961476
1987,145807.79680061626
1988,163034.9344518868
1989,148729.81074449088
1990,171081.84622629394
1991,176289.43869860415
1992,165800.15855395445
1993,133634.95868207145
1994,176095.9603407659
1995,127540.97101525097
1996,150140.634735098
1997,187003.42320636174
1998,226382.9320634119
1999,234747.6986232011
2000,200275.40877200195
2001,212973.68210129006
2002,225113.4082959957
2003,198583.69686030978
2004,223496.85886434058
2005,185905.31972136308
2006,177441.477000167
2007,232151.46514775846
2008,159843.2987639593
2009,176181.89282503407
2010,193637.77728058028
2011,179723.47912451642
2012,148790.1804297252
2013,164045.49599057625
2014,192167.66462808137
2015,216046.99050943504
2016,180377.0736935832
2017,174995.67138563245
2018,196705.48816154312
2019,118558.93680531748
2020,116268.20399753898
2021,150049.15996261864
2022,298243.9096256264
2023,242375.4967835712
2024,316048.0517517845
2025,256592.8538293448
2026,152854.31026966407
2027,151287.58799783062
2028,137862.28399123353
2029,163510.3392018988
2030,180633.32427635166
2031,186321.66999456033
2032,172338.7273704144
2033,175882.60340938717
2034,152439.2668283328
2035,177281.4123381053
2036,172489.7021396078
2037,187175.9908914103
2038,311110.63150588184
2039,272644.0886761295
2040,361556.22597508196
2041,214769.30748267795
2042,183703.4163182213
2043,149492.14126530566
2044,290029.8615844075
2045,215080.71993403393
2046,125728.11483090863
2047,116407.03122240223
2048,148192.1333988323
2049,167784.0923927225
2050,140386.62291321228
2051,153329.23557178414
2052,132295.25109213943
2053,131062.42603184647
2054,81507.31710160476
2055,124036.67641696661
2056,149899.1451254143
2057,138741.10628902348
2058,210627.05154408648
2059,174798.99011185346
2060,175121.40981735731
2061,159521.80400834704
2062,134680.29482051774
2063,98964.79084792605
2064,129495.23247748651
2065,165708.6931096605
2066,207180.70767830018
2067,153087.91312202005
2068,172641.96581853778
2069,129113.66455176534
2070,126203.63389883484
2071,135303.7030861599
2072,249914.10686938892
2073,181083.65777515346
2074,171862.34516171835
2075,146787.76614135035
2076,102401.30095471189
2077,176369.43818959687
2078,171270.67615545014
2079,178998.7502392042
2080,176172.0361569924
2081,260382.05093487023
2082,187725.1855717256
2083,140380.5131820944
2084,94744.85633684679
2085,137606.1066954186
2086,146317.19874931555
2087,164835.13022554814
2088,240296.21481387396
2089,113680.61753114974
2090,114682.4010538004
2091,141633.06948899303
2092,161168.6412403801
2093,171472.11692199402
2094,109486.7213271618
2095,98835.2602690558
2096,109185.17203540904
2097,100641.24126998908
2098,165313.50994707012
2099,117457.92741871049
2100,109145.8394782328
2101,86160.70125673691
2102,79166.29625964277
2103,106743.90944822723
2104,168932.7340361064
2105,116202.54033232732
2106,146345.62028764703
2107,148230.7904397537
2108,118102.93860982187
2109,122192.32465326597
2110,165697.90072498136
2111,100522.18043977766
2112,160427.91607741342
2113,109334.85354823543
2114,119629.23444909845
2115,177944.73427196554
2116,108335.47593303739
2117,177428.94780815215
2118,118956.10797669385
2119,149337.95417102842
2120,188086.31658535928
2121,69448.94133145707
2122,118281.00051246228
2123,86184.64768286212
2124,164364.37744184333
2125,203533.07215648663
2126,203014.90532572742
2127,156074.89863391378
2128,179096.45044696378
2129,99028.92742008176
2130,135348.99244811895
2131,126692.94879363492
2132,150504.51621175633
2133,119311.51908587736
2134,153318.04570171828
2135,115612.10160346355
2136,9391.882752844256
2137,110136.29458321737
2138,117263.32207142832
2139,185947.5725818487
2140,151891.13366025942
2141,145300.98704341572
2142,131208.36159826347
2143,132631.18031687365
2144,145335.95633358558
2145,117995.14157716733
2146,179108.83346451295
2147,109176.1504801418
2148,153814.94391326015
2149,143010.4285550861
2150,144684.72585667315
2151,162450.7160120886
2152,156822.8359035789
2153,206345.5742802191
2154,158958.67624468936
2155,150635.21393952006
2156,321019.9716619695
2157,229915.6281056487
2158,204635.64584051643
2159,175984.73439652604
2160,149456.4277141132
2161,211904.1299365898
2162,279699.33544296416
2163,258747.77343021898
2164,189299.5985614785
2165,121001.53815564555
2166,122110.6621502894
2167,177648.574850792
2168,195625.4145636247
2169,160375.66732527642
2170,228068.66151350565
2171,148972.14901099543
2172,153459.86814182223
2173,155901.0150037022
2174,203977.39859347383
2175,185815.9671316501
2176,272682.5712783266
2177,231097.3557910659
2178,175260.62303812845
2179,145064.54209931038
2180,199510.68898718496
2181,166298.9671800268
2182,171235.32254295892
2183,181478.68391011472
2184,173160.69648628074
2185,141092.52513392275
2186,230063.22509713168
2187,179857.30269331636
2188,143297.1738774028
2189,346935.9458007087
2190,178366.786989848
2191,112575.28299587537
2192,87238.78179189467
2193,121086.4900646975
2194,132862.2185056414
2195,141676.4648752733
2196,112278.64352548857
2197,151376.49833245005
2198,130373.27123436969
2199,184009.83001569184
2200,151574.15845048634
2201,166997.2299380558
2202,149909.1706447425
2203,148998.01887045414
2204,176502.07831031422
2205,140295.30594600237
2206,148784.24557726394
2207,159916.68409252464
2208,163524.5432035927
2209,273194.40553284506
2210,122177.69026214686
2211,113167.85828386706
2212,120103.75118335057
2213,117577.13948559633
2214,139248.8938188657
2215,108169.64341957583
2216,197882.3540088242
2217,207198.59924162625
2218,139443.71889537197
2219,63250.491198596486
2220,95378.3373329329
2221,176496.14134235407
2222,180847.83206369702
2223,230928.32981543525
2224,160959.89945755736
2225,145992.14927887142
2226,214293.44488388367
2227,187197.71937111812
2228,231125.57189874712
2229,216403.4044878177
2230,150245.28217709195
2231,184598.8850362388
2232,226849.96301406843
2233,307930.19597189594
2234,244062.57965913214
2235,264753.5701262286
2236,260557.4092571318
2237,327229.7244160787
2238,141838.96344690758
2239,104818.60692656803
2240,163274.2423178213
2241,174576.45488481811
2242,96933.20723451277
2243,86755.11389617335
2244,83293.95920818442
2245,93348.03116685819
2246,170353.30372468574
2247,86454.55598542093
2248,121991.9034403436
2249,103279.8712509525
2250,114253.21760359612
2251,114083.6505454485
2252,185194.08675498265
2253,115391.54660581655
2254,149145.59622064114
2255,159703.99271762744
2256,149509.9556837769
2257,176772.80110260937
2258,142067.02988519493
2259,163043.42819378964
2260,115237.67302976345
2261,145595.13288753983
2262,150219.99158298623
2263,274580.27929428685
2264,512638.92726499325
2265,116378.5379332114
2266,197086.38749648855
2267,340914.6139591942
2268,420642.1418082422
2269,162074.21540456195
2270,131526.83118303836
2271,148971.91638672733
2272,180665.32089890933
2273,149210.68746442324
2274,165243.3196268117
2275,211649.06433103734
2276,140925.17293410248
2277,189050.80894872063
2278,159802.5644012066
2279,123995.2242605155
2280,163789.86487850774
2281,153169.07143438532
2282,190737.36917898437
2283,131140.17665839114
2284,141642.50182041558
2285,91298.5711325296
2286,135078.3439062219
2287,246725.4673315572
2288,199522.88080771803
2289,272016.5665042817
2290,271681.30750964285
2291,259613.81046127414
2292,416368.73073093937
2293,300851.6697395199
2294,236122.05636213953
2295,456256.2464083624
2296,229974.92272929303
2297,208815.1482267073
2298,205937.3801965167
2299,281772.8973690156
2300,269008.0653880846
2301,219093.2945149016
2302,228091.92041971887
2303,209491.50607096078
2304,183368.14337006334
2305,240688.80739348012
2306,247128.88835252635
2307,228102.23269706315
2308,206682.5525877275
2309,203077.55103368108
2310,175621.98987576313
2311,194421.69332937116
2312,144061.60429384306
2313,152075.32189219637
2314,111522.29889075502
2315,162212.73028463457
2316,162991.43387074253
2317,210009.63640773602
2318,148813.287603692
2319,135872.0842878979
2320,135255.4316974561
2321,163342.95173547027
2322,147956.8511824049
2323,133075.71055791946
2324,148602.6671958418
2325,182330.92538118848
2326,123024.44327066545
2327,166585.88412303652
2328,171446.8543437598
2329,155535.94385320134
2330,157207.00381576593
2331,252224.79755649343
2332,237003.3828772805
2333,234871.3571580173
2334,193160.10511569033
2335,205688.15933061726
2336,233213.54973714228
2337,147720.07039679223
2338,214328.18802128657
2339,203688.5017395767
2340,333235.22655644215
2341,192690.95896660988
2342,209524.4743478948
2343,243734.28996116758
2344,213275.26591658997
2345,181905.17867958074
2346,171250.5777394197
2347,183552.3242371583
2348,191971.42875137075
2349,167523.0529980603
2350,250523.44512162855
2351,171947.70956464822
2352,217703.03887056076
2353,273205.2542791016
2354,147075.84252589953
2355,146216.45316395283
2356,181704.1083854729
2357,174737.15759329445
2358,232044.09812527135
2359,117280.52340353992
2360,128370.43356850174
2361,150670.19499410476
2362,269760.2796435742
2363,163827.74282835663
2364,149866.16072890442
2365,212186.02975756678
2366,146304.6575939185
2367,165359.54719713668
2368,205843.6828605301
2369,177937.52591777119
2370,164734.5419876524
2371,173045.26494903813
2372,157162.92003714957
2373,217891.76569936276
2374,263640.5836370273
2375,314276.0236744608
2376,318305.5479507832
2377,467279.5978103312
2378,131532.57176090017
2379,264795.65178125136
2380,142778.69012886038
2381,216211.3980861561
2382,172146.86135427756
2383,154155.867333942
2384,191561.63112844984
2385,203449.46235130797
2386,167362.61701463343
2387,131318.54790913966
2388,152603.51690747569
2389,165989.23415750984
2390,150914.17259568739
2391,177449.02423436337
2392,97796.83801620932
2393,136473.2029438068
2394,162709.59987902924
2395,190523.92577300913
2396,152251.29660192045
2397,213469.38549289329
2398,177186.2031783107
2399,128099.07358060918
2400,123285.73501340022
2401,89682.04013435458
2402,147455.46495884287
2403,145917.25367358248
2404,122452.61936637692
2405,188747.8052861196
2406,128733.8884508305
2407,111532.88308645748
2408,138069.9800877141
2409,141016.98042380824
2410,173593.3240918245
2411,146199.05596183002
2412,147918.31017754477
2413,137421.79018721313
2414,97247.1478113694
2415,139346.15805114683
2416,127293.71221035605
2417,118567.53923974847
2418,114558.07860045378
2419,193243.8434159922
2420,154292.22145255
2421,241990.50062073424
2422,184517.13763447755
2423,177253.01650923103
2424,157672.06123547672
2425,338390.48070985347
2426,140459.58227228938
2427,111581.20715103767
2428,139066.61693305508
2429,111610.31055171393
2430,128912.43033449593
2431,140956.01287398208
2432,180338.4563210769
2433,170634.70329304395
2434,198789.64519694942
2435,200562.1843949361
2436,121651.37992495127
2437,138055.0820607279
2438,140915.50302482955
2439,122430.18294094993
2440,154351.66504010986
2441,228181.4376819205
2442,114962.11633863424
2443,111782.25323166796
2444,145168.3069824092
2445,115414.96898458211
2446,138635.17002084374
2447,127649.53938009315
2448,188931.74067938025
2449,123793.2432608242
2450,152747.14806506998
2451,167920.0564445075
2452,123991.80847435124
2453,127605.6270073649
2454,134040.16104890732
2455,70441.11174860345
2456,111789.42731740742
2457,121854.20663522821
2458,107103.37647333903
2459,232938.38546413946
2460,166901.98823005942
2461,120920.38321028417
2462,158347.65897694186
2463,121206.03369814045
2464,163534.71839277845
2465,116876.54717713721
2466,128998.19249824408
2467,132470.62759002316
2468,269433.32187532046
2469,179830.93808106205
2470,236202.49500574844
2471,126591.84227609396
2472,234894.12848693327
2473,99096.5727115563
2474,99436.03583197214
2475,160851.97183529512
2476,64218.01573450169
2477,104507.72163197365
2478,156104.9344128368
2479,152368.9845132295
2480,157183.0535416248
2481,190839.6357315771
2482,108803.8505687015
2483,146177.96267278292
2484,151263.87068252603
2485,115767.08252191267
2486,235590.3462906046
2487,261297.02437415725
2488,145187.10237795394
2489,179063.94547293705
2490,138676.22337492954
2491,118142.41607492499
2492,230173.82280961334
2493,159451.40995311708
2494,164523.95431912434
2495,120573.6888383287
2496,195379.04702745492
2497,199593.51821213344
2498,108569.48089263146
2499,143693.57334100007
2500,118668.4064702454
2501,162943.70381094943
2502,179486.6835630359
2503,174187.90339135996
2504,278412.9927626069
2505,192701.51706717676
2506,212622.53406004916
2507,231895.34374257544
2508,212242.26132216732
2509,194270.51794212227
2510,196770.7657057401
2511,167985.21406157577
2512,177271.87938459442
2513,230711.13831106207
2514,231696.66764269082
2515,166721.75178818067
2516,151080.9952952628
2517,141766.09395545305
2518,183250.34047691175
2519,193493.72881656178
2520,221190.67134568925
2521,168889.75487327506
2522,192120.16689035884
2523,141490.06521803548
2524,150812.2257943789
2525,155211.18646046674
2526,134473.44279556326
2527,172044.803036535
2528,131162.88683146186
2529,126967.58427655806
2530,122545.89224183995
2531,238727.81279668224
2532,206370.5597401768
2533,179428.82456444003
2534,197429.69143588445
2535,229127.40502102114
2536,184076.42822202647
2537,197085.38810713167
2538,157269.21980246154
2539,191814.14923263577
2540,190531.98179849275
2541,170640.10492338127
2542,147479.0661351045
2543,156328.0207641052
2544,147680.62254045188
2545,190252.14861939795
2546,166990.77231600333
2547,158891.25939941654
2548,167620.64097156603
2549,160004.9332714801
2550,1728710.0916216439
2551,129642.99554301678
2552,147110.63385430435
2553,196715.7452664685
2554,117934.895553499
2555,79936.9242706221
2556,155556.5944423894
2557,173072.45096393654
2558,207803.10509286512
2559,160868.55728424215
2560,156459.8375184588
2561,100807.39755203977
2562,129898.91862849545
2563,123401.35715998133
2564,191120.02642513995
2565,188716.0759025997
2566,261116.6973732933
2567,104050.34119024128
2568,233273.27141161804
2569,234752.74610848338
2570,103147.57433411854
2571,215178.84662600665
2572,109504.86826093649
2573,181569.36042289532
2574,365321.72663741536
2575,147500.95199715707
2576,195641.69862545433
2577,147742.02629894536
2578,108157.74385589278
2579,139461.30201918416
2580,57921.81695153539
2581,99219.77996211512
2582,86591.07633784327
2583,172512.3739864318
2584,119354.42936206737
2585,178609.2120963582
2586,190229.82041974293
2587,176681.06658901143
2588,109114.11631560736
2589,118012.90063436846
2590,198961.80890280093
2591,313558.9339062841
2592,212856.85142317557
2593,210289.69279957112
2594,170424.68021860614
2595,189597.3993656781
2596,282612.0039484732
2597,226438.65483275635
2598,281246.1552068817
2599,398100.79392638797
2600,448579.85298350116
2601,128981.4722152485
2602,108047.97782347625
2603,85312.43769071299
2604,83090.77601112705
2605,114134.83887272565
2606,119899.26948780069
2607,138613.18127747293
2608,164841.2433434117
2609,146839.4530370298
2610,95429.95889610308
2611,111080.55148452736
2612,128605.64104196007
2613,107036.95961467507
2614,112354.76050536022
2615,174397.1411610112
2616,151605.89659036952
2617,200330.24509404576
2618,180163.824385977
2619,180515.72971378505
2620,154684.45032272176
2621,163626.94788363023
2622,156757.1480091731
2623,172193.09984303862
2624,236002.65540209645
2625,229958.74791026142
2626,142795.0306751629
2627,161014.9331381896
2628,254760.0840988924
2629,395704.91764236684
2630,271175.30190870137
2631,487935.350807117
2632,284438.8547992184
2633,238418.1980590543
2634,309937.19243306475
2635,127250.47371506842
2636,224187.83779604707
2637,134729.69590701917
2638,208835.99550074968
2639,162713.30921907237
2640,168211.28059955736
2641,167942.05725696974
2642,199673.27669040306
2643,130352.06104519888
2644,139956.26890014493
2645,125860.7024818002
2646,131823.04213822534
2647,175689.19939011
2648,135040.5655515376
2649,133414.52732738663
2650,110203.44718580961
2651,111751.50701139189
2652,289230.32159502094
2653,225448.39962682212
2654,245818.2121941935
2655,269104.01679975673
2656,213660.54849581828
2657,244526.92955001674
2658,207979.82115407623
2659,230580.64364047156
2660,267844.12135621876
2661,250156.2155707829
2662,235108.42727066673
2663,223435.86286978459
2664,202173.28682600876
2665,232219.47201833085
2666,224202.23423300334
2667,154871.79612467537
2668,135463.40101109148
2669,169932.06255274115
2670,201145.98768016067
2671,142109.48301782162
2672,157806.00629911062
2673,159583.70482586257
2674,158786.46864674307
2675,124732.22915836467
2676,159935.09856959942
2677,173505.44275102005
2678,197207.4569023565
2679,187490.60524987392
2680,180699.83736605343
2681,244086.6685999494
2682,251769.30949445165
2683,359093.6940463714
2684,263441.20701182395
2685,272132.2156376453
2686,168013.91590442316
2687,255073.84445159856
2688,173707.75383270226
2689,162330.20885920688
2690,295500.5204355412
2691,199308.70754394354
2692,143653.08928316884
2693,179048.32572486726
2694,169575.64756778523
2695,169968.582982698
2696,159396.13299563242
2697,204394.6737042318
2698,237091.2869879931
2699,167647.25490443132
2700,150582.50722225916
2701,157217.07158547812
2702,182411.515519448
2703,185583.6691139429
2704,147227.2836088416
2705,145355.41263179737
2706,127885.38163222393
2707,150675.78594435155
2708,139215.9199886186
2709,141740.42093380986
2710,136029.56932863753
2711,9515200.820802277
2712,314772.612874789
2713,169078.46201220204
2714,136909.44469051727
2715,158542.5213420742
2716,139643.81217983222
2717,194191.56852460455
2718,161646.457737864
2719,82132.22519597104
2720,163907.53658823628
2721,132447.638741157
2722,226831.12531183838
2723,160527.3764146194
2724,93512.59272725807
2725,136463.14222916507
2726,130484.6829195591
2727,165422.4662677406
2728,200234.4927030302
2729,153679.10297733807
2730,137629.49284136895
2731,122175.96975321663
2732,168229.33385954882
2733,174356.019307653
2734,121955.1768673474
